 Experiment number: ,,#209
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    455.14(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
12022302,12022308,6,Turn,face-front/back,LeftWall(Night),
12022308,12022314,6,Turn,LeftWall(Night),
12022314,12022338,24,Remain Low,LeftWall(Night),
12022338,12022344,6,Turn,face-front/back,LeftWall(Night),
12022344,12022350,6,Turn,LeftWall(Night),
12022350,12022356,6,Turn,face-front/back,LeftWall(Night),
12022356,12022362,6,Walk Slowly,LeftWall(Night),
12022362,12022380,18,Remain Low,Floor(Night),
12022380,12022386,6,Walk Left,LeftWall(Night),
12022386,12022392,6,Turn,face-front/back,LeftWall(Night),
12022392,12022398,6,Remain Low,LeftWall(Night),
12022398,12022404,6,Turn,LeftWall(Night),
12022404,12022410,6,Remain Low,LeftWall(Night),
12022410,12022416,6,Walk Right,LeftWall(Night),
12022416,12022428,12,Remain Low,LeftWall(Night),
12022428,12022434,6,Walk Left,LeftWall(Night),
12022434,12022440,6,Turn,LeftWall(Night),
12022440,12022458,18,Remain Low,LeftWall(Night),
12022458,12022464,6,Turn,face-front/back,LeftWall(Night),
12022464,12022470,6,Remain Low,LeftWall(Night),
12022470,12022476,6,Turn,LeftWall(Night),
12022476,12022494,18,Remain Low,LeftWall(Night),
12022494,12022500,6,Turn,face-front/back,LeftWall(Night),
12022500,12022710,210,Remain Low,LeftWall(Night),
12022710,12022716,6,Turn,LeftWall(Night),
12022716,12022722,6,Turn,face-front/back,LeftWall(Night),
12022722,12022821,99,Remain Low,LeftWall(Night),
12022821,12025833,3012,Sleep,LeftWall(Night),
12025833,12025899,66,Twitch,LeftWall(Night),
12025899,12028809,2910,Sleep,LeftWall(Night),
12028809,12028868,59,Twitch,LeftWall(Night),
12028868,12030085,1217,Sleep,LeftWall(Night),
12030085,12030139,54,Twitch,Night,
12030139,12031082,943,Sleep,LeftWall(Night),
12031082,12031153,71,Twitch,LeftWall(Night),
12031153,12034129,2976,Sleep,LeftWall(Night),
12034129,12034195,66,Twitch,LeftWall(Night),
12034195,12036466,2271,Sleep,LeftWall(Night),
12036466,12036481,15,Twitch,,
12036481,12036542,61,Sleep,LeftWall(Night),
12036542,12036563,21,Twitch,LeftWall(Night),
12036563,12036757,194,Sleep,LeftWall(Night),
12036757,12036786,29,Twitch,LeftWall(Night),
12036786,12037677,891,Sleep,LeftWall(Night),
12037677,12037742,65,Twitch,LeftWall(Night),
12037742,12039157,1415,Sleep,LeftWall(Night),
12039157,12039212,55,Twitch,LeftWall(Night),
12039212,12039490,278,Sleep,LeftWall(Night),
12039490,12039587,97,Twitch,LeftWall(Night),
12039587,12042352,2765,Sleep,LeftWall(Night),
12042352,12042381,29,Awaken,Floor(Night),
12042381,12042387,6,Walk Right,LeftWall(Night),
12042387,12042393,6,Remain Low,Floor(Night),
12042393,12042405,12,Walk Left,LeftWall(Night),
12042405,12042417,12,Turn,face-front/back,LeftWall(Night),
12042417,12042501,84,Remain Low,LeftWall(Night),
12042501,12042507,6,Turn,LeftWall(Night),
12042507,12042513,6,Remain Low,LeftWall(Night),
12042513,12042522,9,Turn,face-front/back,LeftWall(Night),
12042522,12042558,36,Remain Low,LeftWall(Night),
12042558,12042564,6,Turn,LeftWall(Night),
12042564,12042588,24,Remain Low,LeftWall(Night),
12042588,12042594,6,Turn,face-front/back,LeftWall(Night),
12042594,12042600,6,Remain Low,LeftWall(Night),
12042600,12042606,6,Turn,LeftWall(Night),
12042606,12042612,6,Turn,face-front/back,LeftWall(Night),
12042612,12042618,6,Turn,LeftWall(Night),
12042618,12042624,6,Remain Low,LeftWall(Night),
12042624,12042630,6,Walk Right,Floor(Night),
12042630,12042732,102,Remain Low,Floor(Night),
12042732,12042738,6,Turn,LeftWall(Night),
12042738,12042744,6,Turn,face-front/back,LeftWall(Night),
12042744,12042750,6,Remain Low,LeftWall(Night),
12042750,12042756,6,Turn,LeftWall(Night),
12042756,12042774,18,Remain Low,LeftWall(Night),
12042774,12042792,18,Turn,face-front/back,LeftWall(Night),
12042792,12042798,6,Turn,LeftWall(Night),
12042798,12042804,6,Remain Low,LeftWall(Night),
12042804,12042810,6,Turn,face-front/back,LeftWall(Night),
12042810,12042816,6,Remain Low,LeftWall(Night),
12042816,12042822,6,Turn,face-front/back,LeftWall(Night),
12042822,12042840,18,Remain Low,LeftWall(Night),
12042840,12042846,6,Turn,LeftWall(Night),
12042846,12042972,126,Remain Low,LeftWall(Night),
12042972,12042978,6,Turn,face-front/back,LeftWall(Night),
12042978,12042984,6,Turn,LeftWall(Night),
12042984,12042990,6,Remain Low,LeftWall(Night),
12042990,12043002,12,Walk Right,Floor(Night),
12043002,12043038,36,Remain Low,Floor(Night),
12043038,12043044,6,Walk Slowly,Floor(Night),
12043044,12043050,6,Turn,LeftWall(Night),
12043050,12043062,12,Remain Low,LeftWall(Night),
12043062,12043068,6,Turn,face-front/back,LeftWall(Night),
12043068,12043086,18,Remain Low,LeftWall(Night),
12043086,12043092,6,Turn,face-front/back,LeftWall(Night),
12043092,12043206,114,Remain Low,LeftWall(Night),
12043206,12043212,6,Turn,LeftWall(Night),
12043212,12043218,6,Turn,face-front/back,LeftWall(Night),
12043218,12043224,6,Turn,LeftWall(Night),
12043224,12043230,6,Turn,face-front/back,LeftWall(Night),
12043230,12043248,18,Remain Low,LeftWall(Night),
12043248,12043254,6,Turn,LeftWall(Night),
12043254,12043260,6,Turn,face-front/back,LeftWall(Night),
12043260,12043278,18,Remain Low,LeftWall(Night),
12043278,12043284,6,Turn,LeftWall(Night),
12043284,12043290,6,Remain Low,LeftWall(Night),
12043290,12043296,6,Turn,face-front/back,LeftWall(Night),
12043296,12043302,6,Turn,LeftWall(Night),
12043302,12043308,6,Remain Low,LeftWall(Night),
12043308,12043314,6,Turn,face-front/back,LeftWall(Night),
12043314,12043350,36,Remain Low,LeftWall(Night),
12043350,12043356,6,Turn,LeftWall(Night),
12043356,12043362,6,Remain Low,LeftWall(Night),
12043362,12043368,6,Turn,face-front/back,LeftWall(Night),
12043368,12043410,42,Remain Low,LeftWall(Night),
12043410,12043416,6,Turn,LeftWall(Night),
12043416,12043434,18,Remain Low,LeftWall(Night),
12043434,12043440,6,Turn,face-front/back,LeftWall(Night),
12043440,12043446,6,Turn,LeftWall(Night),
12043446,12043458,12,Remain Low,LeftWall(Night),
12043458,12043467,9,Turn,face-front/back,LeftWall(Night),
12043467,12043503,36,Remain Low,LeftWall(Night),
12043503,12043509,6,Turn,face-front/back,LeftWall(Night),
12043509,12043515,6,Turn,LeftWall(Night),
12043515,12043524,9,Turn,face-front/back,LeftWall(Night),
12043524,12043548,24,Remain Low,LeftWall(Night),
12043548,12043554,6,Turn,LeftWall(Night),
12043554,12043617,63,Remain Low,LeftWall(Night),
12043617,12043626,9,Stationary,LeftWall(Night),
12043626,12043632,6,Turn,face-front/back,LeftWall(Night),
12043632,12043638,6,Remain Low,LeftWall(Night),
12043638,12043644,6,Turn,face-front/back,LeftWall(Night),
12043644,12043662,18,Unknown Behavior,LeftWall(Night),
12043662,12043668,6,Remain Low,LeftWall(Night),
12043668,12043674,6,Turn,face-front/back,LeftWall(Night),
12043674,12043758,84,Remain Low,LeftWall(Night),
12043758,12043764,6,Turn,face-front/back,LeftWall(Night),
12043764,12043800,36,Remain Low,LeftWall(Night),
12043800,12043806,6,Turn,LeftWall(Night),
12043806,12043818,12,Remain Low,LeftWall(Night),
12043818,12043824,6,Turn,LeftWall(Night),
12043824,12043830,6,Turn,LeftWall(Night),
12043830,12043840,10,Remain Low,LeftWall(Night),
12043840,12043851,11,Turn,face-front/back,LeftWall(Night),
12043851,12043929,78,Remain Low,LeftWall(Night),
12043929,12043935,6,Turn,LeftWall(Night),
12043935,12043947,12,Remain Low,LeftWall(Night),
12043947,12043956,9,Turn,face-front/back,LeftWall(Night),
12043956,12044026,70,Remain Low,LeftWall(Night),
12044026,12044467,441,Groom,PLF<-HdW,LeftWall(Night),
12044467,12044510,43,Remain Low,LeftWall(Night),
12044510,12044984,474,Pause,Night,
12044984,12044990,6,Turn,LeftWall(Night),
12044990,12044996,6,Remain Low,LeftWall(Night),
12044996,12045002,6,Turn,face-front/back,LeftWall(Night),
12045002,12045008,6,Turn,LeftWall(Night),
12045008,12045018,10,Rear up Partially,LeftWall(Night),
12045018,12045029,11,Come Down From Partially Reared,LeftWall(Night),
12045029,12045059,30,Remain Low,LeftWall(Night),
12045059,12045065,6,Rear up Partially,LeftWall(Night),
12045065,12045071,6,Come Down From Partially Reared,LeftWall(Night),
12045071,12045077,6,Turn,face-front/back,LeftWall(Night),
12045077,12045095,18,Remain Low,LeftWall(Night),
12045095,12045101,6,Turn,LeftWall(Night),
12045101,12045107,6,Turn,face-front/back,LeftWall(Night),
12045107,12045192,85,Remain Low,LeftWall(Night),
12045192,12046222,1030,Sleep,LeftWall(Night),
12046222,12046315,93,Twitch,LeftWall(Night),
12046315,12046452,137,Sleep,LeftWall(Night),
12046452,12046489,37,Twitch,Floor(Night),
12046489,12046680,191,Sleep,LeftWall(Night),
12046680,12046818,138,Awaken,LeftWall(Night),
12046818,12046836,18,"(null)(RearUp, RemainRU)",LeftWall(Night),
12046836,12046842,6,Come Down To Partially Reared,LeftWall(Night),
12046842,12046854,12,Remain Partially Reared,LeftWall(Night),
12046854,12046860,6,Rear up Full From Partial,LeftWall(Night),
12046860,12046866,6,Come Down To Partially Reared,LeftWall(Night),
12046866,12046882,16,Remain Partially Reared,LeftWall(Night),
12046882,12046893,11,Come Down From Partially Reared,LeftWall(Night),
12046893,12046908,15,"(null)(RUtoPR, RUfromPR)",LeftWall(Night),
12046908,12046926,18,Sniff,LeftWall(Night),
12046926,12046932,6,Come Down To Partially Reared,LeftWall(Night),
12046932,12046944,12,Remain Partially Reared,LeftWall(Night),
12046944,12046950,6,Come Down From Partially Reared,LeftWall(Night),
12046950,12046986,36,Remain Low,LeftWall(Night),
12046986,12046992,6,Walk Slowly,LeftWall(Night),
12046992,12047004,12,Remain Low,LeftWall(Night),
12047004,12047010,6,Walk Slowly,LeftWall(Night),
12047010,12047022,12,Remain Low,LeftWall(Night),
12047022,12047028,6,Turn,LeftWall(Night),
12047028,12047058,30,Remain Low,LeftWall(Night),
12047058,12047064,6,Turn,face-front/back,LeftWall(Night),
12047064,12047070,6,Remain Low,LeftWall(Night),
12047070,12047076,6,Turn,LeftWall(Night),
12047076,12047082,6,Remain Low,LeftWall(Night),
12047082,12047088,6,Turn,LeftWall(Night),
12047088,12047094,6,Turn,LeftWall(Night),
12047094,12047100,6,Remain Low,LeftWall(Night),
12047100,12047106,6,Turn,face-front/back,LeftWall(Night),
12047106,12047112,6,Walk Slowly,LeftWall(Night),
12047112,12047118,6,Remain Low,LeftWall(Night),
12047118,12047124,6,Turn,LeftWall(Night),
12047124,12047148,24,Remain Low,LeftWall(Night),
12047148,12047154,6,Turn,face-front/back,LeftWall(Night),
12047154,12047160,6,Walk Slowly,LeftWall(Night),
12047160,12047172,12,Turn,face-front/back,LeftWall(Night),
12047172,12047178,6,Remain Low,LeftWall(Night),
12047178,12047184,6,Turn,LeftWall(Night),
12047184,12047190,6,Turn,face-front/back,LeftWall(Night),
12047190,12047196,6,Walk Slowly,LeftWall(Night),
12047196,12047394,198,Remain Low,LeftWall(Night),
12047394,12047400,6,Walk Slowly,LeftWall(Night),
12047400,12047406,6,Turn,LeftWall(Night),
12047406,12047418,12,Remain Low,LeftWall(Night),
12047418,12047424,6,Turn,face-front/back,LeftWall(Night),
12047424,12047430,6,Walk Slowly,LeftWall(Night),
12047430,12047634,204,Remain Low,LeftWall(Night),
12047634,12047640,6,Rear Up,LeftWall(Night),
12047640,12047646,6,Come Down To Partially Reared,LeftWall(Night),
12047646,12047670,24,Remain Partially Reared,LeftWall(Night),
12047670,12047712,42,"(null)(RUfromPR, RemainRU)",LeftWall(Night),
12047712,12047718,6,Come Down To Partially Reared,LeftWall(Night),
12047718,12047724,6,Rear up Full From Partial,LeftWall(Night),
12047724,12047766,42,Sniff,LeftWall(Night),
12047766,12047772,6,Come Down To Partially Reared,LeftWall(Night),
12047772,12047802,30,Remain Partially Reared,LeftWall(Night),
12047802,12047808,6,Come Down From Partially Reared,LeftWall(Night),
12047808,12047844,36,Remain Low,LeftWall(Night),
12047844,12047850,6,Walk Slowly,LeftWall(Night),
12047850,12047893,43,Remain Low,LeftWall(Night),
12047893,12048017,124,Pause,Night,
12048017,12048126,109,Remain Low,,
12048126,12048132,6,Turn,LeftWall(Night),
12048132,12048144,12,Remain Low,LeftWall(Night),
12048144,12048150,6,Turn,face-front/back,LeftWall(Night),
12048150,12048180,30,Remain Low,LeftWall(Night),
12048180,12048192,12,Turn,face-front/back,LeftWall(Night),
12048192,12048305,113,Remain Low,LeftWall(Night),
12048305,12048403,98,Pause,,
12048403,12048490,87,Remain Low,,
12048490,12051426,2936,Sleep,LeftWall(Night),
12051426,12051495,69,Twitch,LeftWall(Night),
12051495,12051961,466,Sleep,LeftWall(Night),
12051961,12051977,16,Twitch,LeftWall(Night),
12051977,12054123,2146,Sleep,LeftWall(Night),
12054123,12054167,44,Twitch,LeftWall(Night),
12054167,12056209,2042,Sleep,LeftWall(Night),
12056209,12056233,24,Twitch,LeftWall(Night),
12056233,12057750,1517,Sleep,LeftWall(Night),
12057750,12057822,72,Twitch,LeftWall(Night),
12057822,12058097,275,Sleep,LeftWall(Night),
12058097,12058113,16,Twitch,LeftWall(Night),
12058113,12059109,996,Sleep,LeftWall(Night),
12059109,12059138,29,Twitch,Night,
12059138,12059374,236,Sleep,LeftWall(Night),
12059374,12059385,11,Twitch,Night,
12059385,12060958,1573,Sleep,LeftWall(Night),
12060958,12060973,15,Twitch,,
12060973,12061443,470,Sleep,LeftWall(Night),
12061443,12061462,19,Twitch,LeftWall(Night),
12061462,12061649,187,Sleep,LeftWall(Night),
12061649,12061673,24,Twitch,LeftWall(Night),
12061673,12061709,36,Sleep,LeftWall(Night),
12061709,12061808,99,Twitch,LeftWall(Night),
12061808,12061951,143,Sleep,LeftWall(Night),
12061951,12062059,108,Awaken,LeftWall(Night),
12062059,12062065,6,Walk Left,Night,
12062065,12062113,48,Remain Low,LeftWall(Night),
12062113,12062122,9,Turn,face-front/back,Floor(Night),
12062122,12062126,4,Remain Low,Floor(Night),
12062694,12063229,535,Groom,PLF,Floor(Night),
12063308,12063682,374,Groom,PLR<-HdW,Floor(Night),
12063682,12063695,13,Remain Low,Floor(Night),
12063695,12063701,6,Turn,Floor(Night),
12063701,12063707,6,Turn,Floor(Night),
12063707,12063719,12,Remain Low,Floor(Night),
12063719,12063725,6,Turn,Floor(Night),
12063725,12063956,231,Unknown Behavior,Floor(Night),
12063956,12064486,530,Groom,PLR<-HdW,Floor(Night),
12064486,12064546,60,Remain Low,Floor(Night),
12064546,12064707,161,Unknown Behavior,,
12064707,12064724,17,Remain Low,LeftWall(Night),
12064724,12064845,121,Pause,,
12064845,12065470,625,Groom,PLF,Floor(Night),
12065470,12065488,18,Remain Low,Floor(Night),
12065488,12065743,255,Unknown Behavior,,
12065743,12065791,48,Remain Low,LeftWall(Night),
12065791,12066279,488,Unknown Behavior,,
12066279,12066291,12,Remain Low,Floor(Night),
12066291,12066577,286,Unknown Behavior,,
12066577,12066721,144,Remain Low,Floor(Night),
12066721,12067164,443,Unknown Behavior,,
12067164,12068190,1026,Sleep,Floor(Night),
12068190,12068191,1,Awaken,,
12068191,12068206,15,Walk Right,Floor(Night),
12068206,12068212,6,Stretch Body,RightWall(Night),
12068212,12068218,6,Walk Right,RightWall(Night),
12068218,12068230,12,Remain Low,face-front/back,RightWall(Night),
12068230,12068236,6,Turn,RightWall(Night),
12068236,12068438,202,Remain Low,RightWall(Night),
12068438,12068449,11,Turn,face-front/back,RightWall(Night),
12068449,12068757,308,Remain Low,RightWall(Night),
12068757,12069218,461,Groom,HdW,OnBedding(Night),
12069218,12069231,13,Remain Low,OnBedding(Night),
12069231,12069311,80,Unknown Behavior,,
12069311,12069335,24,Remain Low,Floor(Night),
12069335,12069341,6,Turn,face-front/back,Floor(Night),
12069341,12069347,6,Remain Low,Floor(Night),
12069347,12069353,6,Turn,Floor(Night),
12069353,12069362,9,Turn,face-front/back,Floor(Night),
12069362,12069368,6,Turn,Floor(Night),
12069368,12069374,6,Turn,face-front/back,Floor(Night),
12069374,12069380,6,Turn,Floor(Night),
12069380,12069386,6,Remain Low,Floor(Night),
12069386,12069392,6,Turn,face-front/back,Floor(Night),
12069392,12069647,255,Remain Low,RightWall(Night),
12069647,12070136,489,Groom,PLF<-HdW,RightWall(Night),
12070307,12071169,862,Groom,PLF<-HdW,RightWall(Night),
12071169,12071275,106,Stretch Body,RightWall(Night),
12071275,12071284,9,Remain Low,RightWall(Night),
12071284,12071290,6,Turn,RightWall(Night),
12071290,12071302,12,Walk Left,Floor(Night),
12071302,12071313,11,Unknown Behavior,,
12071313,12071319,6,Stretch Body,Floor(Night),
12071319,12071667,348,Unknown Behavior,,
12071667,12073128,1461,Sleep,LeftWall(Night),
12073128,12073162,34,Twitch,LeftWall(Night),
12073162,12073198,36,Sleep,LeftWall(Night),
12073198,12073460,262,Twitch,LeftWall(Night),
12073460,12073498,38,Sleep,LeftWall(Night),
12073498,12073527,29,Twitch,LeftWall(Night),
12073527,12073568,41,Sleep,LeftWall(Night),
12073568,12073594,26,Twitch,LeftWall(Night),
12073594,12073840,246,Sleep,LeftWall(Night),
12073840,12074140,300,Twitch,LeftWall(Night),
12074140,12074141,1,Awaken,LeftWall(Night),
12074141,12074202,61,Remain Low,LeftWall(Night),
12074202,12074208,6,Turn,LeftWall(Night),
12074208,12074334,126,Remain Low,LeftWall(Night),
12074334,12074361,27,Stationary,LeftWall(Night),
12074361,12074990,629,Pause,LeftWall(Night),
12074990,12075066,76,Remain Low,LeftWall(Night),
12075066,12075514,448,Groom,PLR<-HdW,LeftWall(Night),
12075514,12075527,13,Remain Low,LeftWall(Night),
12075527,12075533,6,Turn,LeftWall(Night),
12075533,12075539,6,Remain Low,LeftWall(Night),
12075539,12075545,6,Turn,LeftWall(Night),
12075545,12075551,6,Rear up Partially,LeftWall(Night),
12075551,12075557,6,Come Down From Partially Reared,LeftWall(Night),
12075557,12075785,228,Remain Low,LeftWall(Night),
12075785,12075794,9,Turn,LeftWall(Night),
12075794,12075800,6,Turn,face-front/back,LeftWall(Night),
12075800,12075998,198,Pause,LeftWall(Night),
12075998,12076004,6,Walk Slowly,Floor(Night),
12076004,12076034,30,Remain Low,Floor(Night),
12076034,12076040,6,Walk Slowly,LeftWall(Night),
12076040,12076046,6,Turn,LeftWall(Night),
12076046,12076112,66,Remain Low,LeftWall(Night),
12076112,12076118,6,Turn,face-front/back,LeftWall(Night),
12076118,12076166,48,Remain Low,LeftWall(Night),
12076166,12076172,6,Turn,LeftWall(Night),
12076172,12076298,126,Remain Low,LeftWall(Night),
12076298,12076316,18,Turn,face-front/back,LeftWall(Night),
12076316,12076358,42,Remain Low,LeftWall(Night),
12076358,12076364,6,Turn,LeftWall(Night),
12076364,12076370,6,Remain Low,LeftWall(Night),
12076370,12076376,6,Walk Right,LeftWall(Night),
12076376,12076382,6,Remain Low,LeftWall(Night),
12076382,12076388,6,Turn,LeftWall(Night),
12076388,12076394,6,Rear up Partially,LeftWall(Night),
12076394,12076412,18,Remain Partially Reared,LeftWall(Night),
12076412,12076418,6,Come Down From Partially Reared,LeftWall(Night),
12076418,12076430,12,Remain Low,LeftWall(Night),
12076430,12076436,6,Turn,face-front/back,LeftWall(Night),
12076436,12076460,24,Remain Low,LeftWall(Night),
12076460,12076466,6,Walk Slowly,LeftWall(Night),
12076466,12076490,24,Remain Low,LeftWall(Night),
12076490,12076496,6,Turn,LeftWall(Night),
12076496,12076520,24,Remain Low,LeftWall(Night),
12076520,12076526,6,Turn,face-front/back,LeftWall(Night),
12076526,12076538,12,Remain Low,LeftWall(Night),
12076538,12078427,1889,Sleep,LeftWall(Night),
12078427,12078620,193,Twitch,LeftWall(Night),
12078620,12079220,600,Sleep,LeftWall(Night),
12079220,12079237,17,Twitch,LeftWall(Night),
12079237,12083216,3979,Sleep,LeftWall(Night),
12083216,12083248,32,Twitch,LeftWall(Night),
12083248,12083778,530,Sleep,LeftWall(Night),
12083778,12083791,13,Twitch,LeftWall(Night),
12083791,12086534,2743,Sleep,LeftWall(Night),
12086534,12086562,28,Twitch,LeftWall(Night),
12086562,12086723,161,Sleep,LeftWall(Night),
12086723,12086763,40,Twitch,LeftWall(Night),
12086763,12093065,6302,Sleep,LeftWall(Night),
12093065,12093092,27,Twitch,LeftWall(Night),
12093092,12095162,2070,Sleep,LeftWall(Night),
12097584,12097597,13,Twitch,LeftWall(Night),
12097597,12098871,1274,Sleep,LeftWall(Night),
12098871,12098912,41,Twitch,LeftWall(Night),
12098912,12100021,1109,Sleep,LeftWall(Night),
12100021,12100038,17,Twitch,LeftWall(Night),
12100038,12100070,32,Sleep,LeftWall(Night),
12100070,12100157,87,Twitch,LeftWall(Night),
12100157,12100289,132,Sleep,LeftWall(Night),
12100289,12100344,55,Twitch,,
12100344,12100376,32,Sleep,LeftWall(Night),
12100376,12100415,39,Twitch,LeftWall(Night),
12100415,12100455,40,Sleep,LeftWall(Night),
12100455,12100469,14,Twitch,LeftWall(Night),
12100469,12100533,64,Sleep,LeftWall(Night),
12100533,12100652,119,Twitch,LeftWall(Night),
12100652,12100993,341,Sleep,LeftWall(Night),
12100993,12101007,14,Twitch,LeftWall(Night),
12101007,12101160,153,Sleep,LeftWall(Night),
12101160,12101214,54,Twitch,,
12101214,12101298,84,Sleep,LeftWall(Night),
12101298,12101466,168,Twitch,LeftWall(Night),
12101466,12101695,229,Sleep,LeftWall(Night),
12101695,12101995,300,Twitch,LeftWall(Night),
12101995,12102001,6,Awaken,LeftWall(Night),
12102241,12102547,306,Groom,PLF,LeftWall(Night),
12102547,12102754,207,Remain Low,LeftWall(Night),
12102754,12103485,731,Groom,PLF<-HdW,LeftWall(Night),
12103485,12103519,34,Remain Low,LeftWall(Night),
12103519,12104174,655,Pause,LeftWall(Night),
12104174,12104338,164,Remain Low,LeftWall(Night),
12104338,12104344,6,Turn,LeftWall(Night),
12104344,12104350,6,Remain Low,LeftWall(Night),
12104350,12104356,6,Turn,LeftWall(Night),
12104356,12104485,129,Remain Low,LeftWall(Night),
12104485,12104491,6,Turn,LeftWall(Night),
12104491,12104497,6,Turn,LeftWall(Night),
12104497,12104716,219,Remain Low,LeftWall(Night),
12104716,12104725,9,Turn,LeftWall(Night),
12104725,12104731,6,Remain Low,LeftWall(Night),
12104731,12104737,6,Turn,face-front/back,LeftWall(Night),
12104737,12104851,114,Remain Low,LeftWall(Night),
12104851,12104857,6,Turn,LeftWall(Night),
12104857,12104863,6,Remain Low,LeftWall(Night),
12104863,12104869,6,Turn,face-front/back,LeftWall(Night),
12104869,12104875,6,Remain Low,LeftWall(Night),
12104875,12104881,6,Turn,face-front/back,LeftWall(Night),
12104881,12104911,30,Remain Low,LeftWall(Night),
12104911,12104917,6,Turn,LeftWall(Night),
12104917,12104923,6,Turn,face-front/back,LeftWall(Night),
12104923,12104929,6,Remain Low,LeftWall(Night),
12104929,12104935,6,Turn,face-front/back,LeftWall(Night),
12104935,12104941,6,Turn,LeftWall(Night),
12104941,12104947,6,Turn,LeftWall(Night),
12104947,12105088,141,Pause,LeftWall(Night),
12105088,12105094,6,Turn,face-front/back,LeftWall(Night),
12105094,12105160,66,Remain Low,face-front/back,LeftWall(Night),
12105160,12105166,6,Turn,face-front/back,LeftWall(Night),
12105166,12105172,6,Turn,LeftWall(Night),
12105172,12105184,12,Remain Low,LeftWall(Night),
12105184,12105190,6,Turn,LeftWall(Night),
12105190,12105196,6,Turn,LeftWall(Night),
12105196,12105205,9,Remain Low,LeftWall(Night),
12105205,12105211,6,Turn,face-front/back,LeftWall(Night),
12105211,12105283,72,Remain Low,Floor(Night),
12105283,12105301,18,Walk Slowly,Floor(Night),
12105301,12105307,6,Remain Low,Floor(Night),
12105307,12105313,6,Walk Slowly,Floor(Night),
12105313,12105349,36,Remain Low,LeftWall(Night),
12105349,12105361,12,Walk Slowly,Floor(Night),
12105407,12105833,426,Groom,PLF,LeftWall(Night),
12105833,12105834,1,Remain Low,LeftWall(Night),
12105834,12106200,366,Pause,,
12106200,12106212,12,Walk Slowly,LeftWall(Night),
12106212,12106254,42,Remain Low,LeftWall(Night),
12106254,12106260,6,Walk Slowly,Floor(Night),
12106260,12106272,12,Remain Low,Floor(Night),
12106272,12106278,6,Walk Slowly,LeftWall(Night),
12106278,12106344,66,Remain Low,LeftWall(Night),
12106344,12106350,6,Turn,LeftWall(Night),
12106350,12106362,12,Remain Low,LeftWall(Night),
12106362,12106368,6,Turn,face-front/back,LeftWall(Night),
12106368,12106377,9,Turn,LeftWall(Night),
12106377,12106440,63,Remain Low,LeftWall(Night),
12106440,12106446,6,Turn,LeftWall(Night),
12106446,12106497,51,Remain Low,LeftWall(Night),
12106497,12106506,9,Rear up Partially,LeftWall(Night),
12106506,12106536,30,Sniff,LeftWall(Night),
12106536,12106554,18,Remain Partially Reared,LeftWall(Night),
12106554,12106560,6,Rear up Full From Partial,LeftWall(Night),
12106560,12106572,12,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
12106572,12106578,6,Rear up Partially,LeftWall(Night),
12106578,12106590,12,Remain Partially Reared,LeftWall(Night),
12106590,12106981,391,Groom,HdW,LeftWall(Night),
12106981,12107384,403,Groom,PLF,LeftWall(Night),
12107384,12108009,625,Groom,PLF,LeftWall(Night),
12108009,12108094,85,Remain Low,LeftWall(Night),
12108094,12108100,6,Turn,LeftWall(Night),
12108100,12108118,18,Remain Low,LeftWall(Night),
12108118,12109273,1155,Sleep,LeftWall(Night),
12109273,12109295,22,Twitch,LeftWall(Night),
12109295,12113677,4382,Sleep,LeftWall(Night),
12113677,12113688,11,Twitch,LeftWall(Night),
12113688,12113730,42,Sleep,LeftWall(Night),
12113730,12113753,23,Twitch,LeftWall(Night),
12113753,12113862,109,Sleep,LeftWall(Night),
12113862,12113910,48,Twitch,LeftWall(Night),
12113910,12114180,270,Sleep,LeftWall(Night),
12114180,12114220,40,Awaken,LeftWall(Night),
12114220,12114226,6,Walk Right,Floor(Night),
12114226,12114232,6,Turn,Floor(Night),
12114232,12114271,39,Remain Low,Floor(Night),
12114271,12114748,477,Stretch Body,Floor(Night),
12114748,12114754,6,Walk Slowly,Floor(Night),
12114754,12114784,30,Remain Low,Floor(Night),
12114784,12114790,6,Turn,Floor(Night),
12114790,12114796,6,Turn,face-front/back,Floor(Night),
12114796,12114814,18,Remain Low,Floor(Night),
12114814,12114949,135,Unknown Behavior,,
12114949,12114967,18,Stretch Body,Floor(Night),
12114967,12125961,10994,Sleep,LeftWall(Night),
12125961,12125977,16,Awaken,LeftWall(Night),
12125977,12125983,6,Walk Left,LeftWall(Night),
12125983,12125989,6,Remain Low,Floor(Night),
12125989,12125995,6,Turn,Floor(Night),
12125995,12126004,9,Turn,Floor(Night),
12126004,12126016,12,Remain Low,LeftWall(Night),
12126016,12126037,21,Turn,face-front/back,LeftWall(Night),
12126037,12126043,6,Remain Low,LeftWall(Night),
12126043,12126055,12,Turn,face-front/back,LeftWall(Night),
12126215,12126905,690,Groom,PLF<-HdW,LeftWall(Night),
12126905,12126930,25,Remain Low,LeftWall(Night),
12126930,12126936,6,Turn,LeftWall(Night),
12126936,12126978,42,Remain Low,LeftWall(Night),
12126978,12126984,6,Turn,LeftWall(Night),
