 Experiment number: ,,#200
 Experiment date: ,,November-9-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-9-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"163:59'18"""
Analysis Start@:,,"159:59'19"""
Dstance Traveled:,,    432.18(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
5749577,5749804,227,Remain Low,RightWall(Night),
5749804,5749903,99,Pause,,
5749903,5750495,592,Remain Low,RightWall(Night),
5750495,5750507,12,Turn,face-front/back,RightWall(Night),
5750507,5750627,120,Remain Low,RightWall(Night),
5750627,5750633,6,Turn,face-front/back,RightWall(Night),
5750633,5750825,192,Remain Low,RightWall(Night),
5750825,5750831,6,Turn,RightWall(Night),
5750831,5750836,5,Turn,face-front/back,RightWall(Night),
5750836,5751137,301,Groom,PLF,RightWall(Night),
5751137,5751288,151,Remain Low,RightWall(Night),
5751288,5751294,6,Turn,RightWall(Night),
5751294,5751306,12,Remain Low,RightWall(Night),
5751306,5751312,6,Turn,face-front/back,RightWall(Night),
5751312,5751408,96,Remain Low,RightWall(Night),
5751408,5751418,10,Turn,RightWall(Night),
5751418,5751639,221,Remain Low,RightWall(Night),
5751639,5751645,6,Turn,face-front/back,RightWall(Night),
5751645,5751816,171,Remain Low,RightWall(Night),
5751816,5752143,327,Groom,PLF,RightWall(Night),
5752143,5754298,2155,Remain Low,RightWall(Night),
5754298,5754304,6,Turn,face-front/back,RightWall(Night),
5754304,5754419,115,Remain Low,RightWall(Night),
5754419,5754774,355,Groom,PLF<-HdW,RightWall(Night),
5754774,5754784,10,Remain Low,RightWall(Night),
5754784,5754889,105,Stretch Body,RightWall(Night),
5754889,5754939,50,Unknown Behavior,RightWall(Night),
5754939,5755017,78,Stretch Body,RightWall(Night),
5755017,5755023,6,Stationary,RightWall(Night),
5755023,5755035,12,Stretch Body,RightWall(Night),
5755035,5755185,150,Remain Low,RightWall(Night),
5755185,5755236,51,Unknown Behavior,RightWall(Night),
5755236,5755308,72,Remain Low,face-front/back,RightWall(Night),
5755308,5755393,85,Unknown Behavior,RightWall(Night),
5755393,5756381,988,Groom,B_L<-PLF,LeftWall(Night),
5756381,5756382,1,Remain Low,LeftWall(Night),
5756382,5756482,100,Pause,RightWall(Night),
5756633,5757140,507,Groom,PLR<-HdW,LeftWall(Night),
5757140,5757141,1,Remain Low,LeftWall(Night),
5757141,5757423,282,Pause,LeftWall(Night),
5757423,5757429,6,Walk Right,Floor(Night),
5757429,5757447,18,Remain Low,Floor(Night),
5757447,5757459,12,Walk Slowly,Floor(Night),
5757459,5757591,132,Pause,Floor(Night),
5757591,5757597,6,Turn,LeftWall(Night),
5757597,5757615,18,Remain Low,LeftWall(Night),
5757615,5760526,2911,Pause,LeftWall(Night),
5760526,5760924,398,Groom,PLF,LeftWall(Night),
5760924,5760925,1,Remain Low,LeftWall(Night),
5760925,5762033,1108,Pause,LeftWall(Night),
5762033,5762034,1,Remain Low,LeftWall(Night),
5762034,5766837,4803,Pause,LeftWall(Night),
5766837,5767339,502,Groom,PLF,LeftWall(Night),
5767339,5767514,175,Remain Low,LeftWall(Night),
5767514,5767538,24,Unknown Behavior,Floor(Night),
5767538,5767544,6,Remain Low,Floor(Night),
5767544,5767550,6,Turn,Floor(Night),
5767550,5767553,3,Remain Low,LeftWall(Night),
5767553,5768782,1229,Groom,B_L<-PLF<-HdW,RightWall(Night),
5768782,5768872,90,Remain Low,RightWall(Night),
5768940,5769286,346,Groom,PLF,RightWall(Night),
5769286,5769335,49,Remain Low,RightWall(Night),
5769335,5769341,6,Turn,RightWall(Night),
5769341,5769353,12,Turn,face-front/back,RightWall(Night),
5769353,5769365,12,Remain Low,RightWall(Night),
5769365,5769371,6,Turn,RightWall(Night),
5769371,5769377,6,Remain Low,RightWall(Night),
5769377,5769386,9,Turn,face-front/back,RightWall(Night),
5769386,5769422,36,Remain Low,RightWall(Night),
5769422,5769428,6,Turn,RightWall(Night),
5769428,5769434,6,Turn,RightWall(Night),
5769434,5769440,6,Turn,RightWall(Night),
5769440,5769446,6,Turn,face-front/back,RightWall(Night),
5769446,5769644,198,Remain Low,RightWall(Night),
5769644,5769650,6,Turn,RightWall(Night),
5769650,5769657,7,Remain Low,RightWall(Night),
5769657,5770024,367,Groom,HdW,RightWall(Night),
5770024,5770049,25,Remain Low,RightWall(Night),
5770049,5770055,6,Turn,RightWall(Night),
5770055,5770061,6,Turn,RightWall(Night),
5770061,5770103,42,Remain Low,face-front/back,RightWall(Night),
5770103,5770109,6,Turn,RightWall(Night),
5770109,5770163,54,Remain Low,RightWall(Night),
5770163,5770167,4,Turn,RightWall(Night),
5770167,5770560,393,Groom,PLF,RightWall(Night),
5770560,5770579,19,Remain Low,face-front/back,RightWall(Night),
5770579,5770585,6,Turn,RightWall(Night),
5770585,5770591,6,Turn,RightWall(Night),
5770591,5770621,30,Remain Low,face-front/back,RightWall(Night),
5770621,5770627,6,Turn,RightWall(Night),
5770627,5770633,6,Turn,RightWall(Night),
5770633,5770645,12,Remain Low,RightWall(Night),
5770645,5770666,21,Unknown Behavior,RightWall(Night),
5770666,5770672,6,Turn,RightWall(Night),
5770672,5770678,6,Turn,RightWall(Night),
5770678,5770684,6,Remain Low,RightWall(Night),
5770684,5770693,9,Turn,RightWall(Night),
5770693,5770747,54,Remain Low,RightWall(Night),
5770747,5770753,6,Turn,RightWall(Night),
5770753,5770771,18,Remain Low,RightWall(Night),
5770771,5770777,6,Turn,RightWall(Night),
5770777,5770783,6,Remain Low,RightWall(Night),
5770783,5770789,6,Turn,face-front/back,RightWall(Night),
5770789,5770795,6,Remain Low,RightWall(Night),
5770795,5770801,6,Turn,RightWall(Night),
5770801,5770807,6,Turn,RightWall(Night),
5770807,5770825,18,Remain Low,RightWall(Night),
5770825,5770831,6,Turn,face-front/back,RightWall(Night),
5770956,5771427,471,Groom,PLF<-HdW,RightWall(Night),
5771427,5771438,11,Come Down From Partially Reared,RightWall(Night),
5771438,5771444,6,Turn,RightWall(Night),
5771444,5771570,126,Remain Low,face-front/back,RightWall(Night),
5771570,5771591,21,Turn,RightWall(Night),
5771591,5771621,30,Remain Low,RightWall(Night),
5771621,5771630,9,Turn,RightWall(Night),
5771630,5771636,6,Turn,RightWall(Night),
5771636,5771642,6,Remain Low,RightWall(Night),
5771642,5771651,9,Rear up Partially,RightWall(Night),
5771651,5771663,12,Remain Partially Reared,RightWall(Night),
5771663,5771669,6,Come Down From Partially Reared,RightWall(Night),
5771669,5771675,6,Turn,RightWall(Night),
5771675,5771771,96,Remain Low,RightWall(Night),
5771771,5771777,6,Rear up Partially,RightWall(Night),
5771777,5771783,6,Come Down From Partially Reared,RightWall(Night),
5771783,5771789,6,Remain Low,RightWall(Night),
5771789,5771795,6,Turn,RightWall(Night),
5771795,5771873,78,Remain Low,RightWall(Night),
5771873,5771879,6,Rear up Partially,RightWall(Night),
5771879,5771885,6,Come Down From Partially Reared,RightWall(Night),
5771885,5771891,6,Rear up Partially,RightWall(Night),
5771891,5771897,6,Remain Partially Reared,RightWall(Night),
5771897,5771903,6,Come Down From Partially Reared,RightWall(Night),
5771903,5771909,6,Turn,RightWall(Night),
5771909,5771915,6,Turn,RightWall(Night),
5771915,5772005,90,Remain Low,RightWall(Night),
5772005,5772014,9,Rear up Partially,RightWall(Night),
5772014,5772026,12,Remain Partially Reared,RightWall(Night),
5772026,5772036,10,Come Down From Partially Reared,RightWall(Night),
5772036,5772050,14,Remain Partially Reared,RightWall(Night),
5772050,5772059,9,Come Down From Partially Reared,RightWall(Night),
5772059,5772143,84,Remain Low,RightWall(Night),
5772143,5772158,15,Eat Zone2,RightWall(Night),
5772158,5772167,9,Remain Partially Reared,RightWall(Night),
5772167,5772173,6,Come Down From Partially Reared,RightWall(Night),
5772173,5772179,6,Rear up Partially,RightWall(Night),
5772179,5772195,16,Remain Partially Reared,RightWall(Night),
5772195,5772206,11,Come Down From Partially Reared,RightWall(Night),
5772206,5772284,78,Remain Low,RightWall(Night),
5772284,5772296,12,Eat Zone2,RightWall(Night),
5772296,5772302,6,Come Down From Partially Reared,RightWall(Night),
5772302,5772308,6,Remain Low,RightWall(Night),
5772308,5772314,6,Turn,face-front/back,RightWall(Night),
5772314,5772320,6,Remain Low,RightWall(Night),
5772320,5772326,6,Turn,RightWall(Night),
5772326,5772686,360,Remain Low,RightWall(Night),
5772686,5772692,6,Rear up Partially,RightWall(Night),
5772692,5772710,18,Remain Partially Reared,RightWall(Night),
5772710,5772716,6,Come Down From Partially Reared,RightWall(Night),
5772716,5772722,6,Rear up Partially,RightWall(Night),
5772722,5772728,6,Come Down From Partially Reared,RightWall(Night),
5772728,5772794,66,Remain Low,RightWall(Night),
5772794,5772800,6,Rear up Partially,RightWall(Night),
5772800,5772806,6,Remain Partially Reared,RightWall(Night),
5772806,5772818,12,Come Down From Partially Reared,RightWall(Night),
5772818,5772833,15,Rear up Partially,RightWall(Night),
5772833,5772839,6,Remain Partially Reared,RightWall(Night),
5772839,5772845,6,Come Down From Partially Reared,RightWall(Night),
5772845,5772851,6,Turn,face-front/back,RightWall(Night),
5772851,5772857,6,Turn,RightWall(Night),
5772857,5772947,90,Remain Low,RightWall(Night),
5772947,5772956,9,Turn,face-front/back,RightWall(Night),
5772956,5772962,6,Remain Low,RightWall(Night),
5772962,5772968,6,Rear up Partially,RightWall(Night),
5772968,5772974,6,Remain Partially Reared,RightWall(Night),
5772974,5772980,6,Come Down From Partially Reared,RightWall(Night),
5772980,5772986,6,Turn,RightWall(Night),
5772986,5772996,10,Remain Low,RightWall(Night),
5772996,5773007,11,Turn,RightWall(Night),
5773007,5773016,9,Remain Low,RightWall(Night),
5773016,5773022,6,Rear up Partially,RightWall(Night),
5773022,5773028,6,Come Down From Partially Reared,RightWall(Night),
5773028,5773112,84,Remain Low,RightWall(Night),
5773112,5773118,6,Turn,face-front/back,RightWall(Night),
5773118,5773124,6,Remain Low,RightWall(Night),
5773124,5773134,10,Rear up Partially,RightWall(Night),
5773134,5773149,15,Come Down From Partially Reared,RightWall(Night),
5773149,5773238,89,Remain Low,RightWall(Night),
5773238,5773244,6,Turn,face-front/back,RightWall(Night),
5773244,5773256,12,Remain Low,RightWall(Night),
5773256,5773262,6,Turn,RightWall(Night),
5773262,5773268,6,Remain Low,RightWall(Night),
5773268,5773274,6,Turn,RightWall(Night),
5773274,5773286,12,Turn,face-front/back,RightWall(Night),
5773286,5773296,10,Turn,RightWall(Night),
5773296,5773379,83,Remain Low,RightWall(Night),
5773379,5773385,6,Rear up Partially,RightWall(Night),
5773385,5773391,6,Come Down From Partially Reared,RightWall(Night),
5773391,5773397,6,Turn,RightWall(Night),
5773397,5773409,12,Turn,RightWall(Night),
5773409,5773424,15,Remain Low,RightWall(Night),
5773424,5773430,6,Turn,RightWall(Night),
5773430,5773436,6,Rear up Partially,RightWall(Night),
5773436,5773442,6,Come Down From Partially Reared,RightWall(Night),
5773442,5773448,6,Turn,face-front/back,RightWall(Night),
5773448,5773454,6,Turn,RightWall(Night),
5773454,5773538,84,Remain Low,RightWall(Night),
5773538,5773544,6,Turn,face-front/back,RightWall(Night),
5773544,5773550,6,Rear up Partially,RightWall(Night),
5773550,5773556,6,Come Down From Partially Reared,RightWall(Night),
5773556,5773562,6,Remain Low,RightWall(Night),
5773562,5773568,6,Rear up Partially,RightWall(Night),
5773568,5773574,6,Remain Partially Reared,RightWall(Night),
5773574,5773580,6,Come Down From Partially Reared,RightWall(Night),
5773580,5773671,91,Remain Low,RightWall(Night),
5773671,5774357,686,Groom,PLF<-HdW,RightWall(Night),
5774357,5774406,49,Remain Low,RightWall(Night),
5774406,5774412,6,Turn,RightWall(Night),
5774412,5774422,10,Remain Low,face-front/back,RightWall(Night),
5774422,5774433,11,Turn,RightWall(Night),
5774433,5774439,6,Turn,RightWall(Night),
5774439,5774445,6,Turn,RightWall(Night),
5774445,5774451,6,Remain Low,RightWall(Night),
5774451,5774457,6,Rear up Partially,RightWall(Night),
5774457,5774475,18,Remain Partially Reared,RightWall(Night),
5774475,5774485,10,Come Down From Partially Reared,RightWall(Night),
5774485,5774496,11,Remain Low,RightWall(Night),
5774496,5774502,6,Turn,RightWall(Night),
5774502,5774508,6,Rear up Partially,RightWall(Night),
5774508,5774514,6,Come Down From Partially Reared,RightWall(Night),
5774514,5774535,21,Remain Low,RightWall(Night),
5774535,5774541,6,Rear up Partially,RightWall(Night),
5774541,5774547,6,Come Down From Partially Reared,RightWall(Night),
5774547,5774553,6,Turn,RightWall(Night),
5774553,5774559,6,Turn,RightWall(Night),
5774559,5774613,54,Remain Low,RightWall(Night),
5774613,5774622,9,Eat Zone1,RightWall(Night),
5774622,5774628,6,Come Down From Partially Reared,RightWall(Night),
5774628,5774634,6,Turn,face-front/back,RightWall(Night),
5774634,5774652,18,Remain Low,RightWall(Night),
5774652,5774658,6,Rear up Partially,RightWall(Night),
5774658,5774664,6,Come Down From Partially Reared,RightWall(Night),
5774664,5774670,6,Rear up Partially,RightWall(Night),
5774670,5774676,6,Come Down From Partially Reared,RightWall(Night),
5774676,5774682,6,Rear up Partially,RightWall(Night),
5774682,5774688,6,Come Down From Partially Reared,RightWall(Night),
5774688,5774745,57,Remain Low,RightWall(Night),
5774745,5774751,6,Turn,face-front/back,RightWall(Night),
5774751,5774757,6,Rear up Partially,RightWall(Night),
5774757,5774763,6,Come Down From Partially Reared,RightWall(Night),
5774763,5774773,10,Turn,RightWall(Night),
5774773,5774796,23,Remain Low,RightWall(Night),
5774796,5774802,6,Turn,RightWall(Night),
5774802,5774958,156,Remain Low,RightWall(Night),
5774958,5774967,9,Stationary,RightWall(Night),
5774967,5774977,10,Remain Low,RightWall(Night),
5774977,5774988,11,Come Down From Partially Reared,RightWall(Night),
5774988,5775078,90,Remain Low,RightWall(Night),
5775078,5775084,6,Turn,face-front/back,RightWall(Night),
5775084,5775102,18,Remain Low,RightWall(Night),
5775102,5775108,6,Turn,RightWall(Night),
5775108,5775240,132,Remain Low,RightWall(Night),
5775240,5775246,6,Turn,face-front/back,RightWall(Night),
5775246,5775252,6,Turn,RightWall(Night),
5775252,5775258,6,Rear up Partially,RightWall(Night),
5775258,5775264,6,Come Down From Partially Reared,RightWall(Night),
5775264,5775274,10,Turn,RightWall(Night),
5775274,5775489,215,Remain Low,RightWall(Night),
5775489,5775495,6,Turn,face-front/back,RightWall(Night),
5775495,5775501,6,Rear up Partially,RightWall(Night),
5775501,5775522,21,Remain Partially Reared,RightWall(Night),
5775522,5775531,9,Stationary,RightWall(Night),
5775531,5775672,141,Remain Low,RightWall(Night),
5775672,5775678,6,Rear up Partially,RightWall(Night),
5775678,5775684,6,Come Down From Partially Reared,RightWall(Night),
5775684,5775690,6,Remain Low,RightWall(Night),
5775690,5775696,6,Turn,RightWall(Night),
5775696,5775834,138,Remain Low,RightWall(Night),
5775834,5775840,6,Turn,RightWall(Night),
5775840,5775850,10,Turn,RightWall(Night),
5775850,5775927,77,Remain Low,RightWall(Night),
5775927,5775933,6,Turn,face-front/back,RightWall(Night),
5775933,5775939,6,Turn,RightWall(Night),
5775939,5775957,18,Remain Low,RightWall(Night),
5775957,5775972,15,Unknown Behavior,RightWall(Night),
5775972,5775978,6,Rear up Partially,RightWall(Night),
5775978,5775984,6,Come Down From Partially Reared,RightWall(Night),
5775984,5775990,6,Rear up Partially,RightWall(Night),
5775990,5775996,6,Come Down From Partially Reared,RightWall(Night),
5775996,5776152,156,Remain Low,RightWall(Night),
5776152,5776158,6,Turn,RightWall(Night),
5776158,5776164,6,Turn,RightWall(Night),
5776164,5776185,21,Unknown Behavior,RightWall(Night),
5776185,5776191,6,Remain Low,RightWall(Night),
5776191,5776197,6,Turn,RightWall(Night),
5776197,5776206,9,Turn,face-front/back,RightWall(Night),
5776206,5776212,6,Turn,RightWall(Night),
5776212,5776304,92,Remain Low,RightWall(Night),
5776304,5776758,454,Groom,PLF,RightWall(Night),
5776758,5776867,109,Remain Low,RightWall(Night),
5776867,5776873,6,Rear up Partially,RightWall(Night),
5776873,5776879,6,Come Down From Partially Reared,RightWall(Night),
5776879,5776891,12,Remain Partially Reared,RightWall(Night),
5776891,5776897,6,Come Down From Partially Reared,RightWall(Night),
5776897,5776903,6,Turn,RightWall(Night),
5776903,5776909,6,Turn,RightWall(Night),
5776909,5777005,96,Remain Low,RightWall(Night),
5777005,5777015,10,Rear up Partially,RightWall(Night),
5777015,5777059,44,Remain Low,RightWall(Night),
5777059,5777068,9,Stationary,RightWall(Night),
5777068,5777080,12,Remain Low,RightWall(Night),
5777080,5777086,6,Rear up Partially,RightWall(Night),
5777086,5777092,6,Come Down From Partially Reared,RightWall(Night),
5777092,5777122,30,Remain Low,RightWall(Night),
5777122,5777143,21,Turn,face-front/back,RightWall(Night),
5777143,5777152,9,Stationary,RightWall(Night),
5777152,5777158,6,Remain Low,RightWall(Night),
5777158,5777164,6,Turn,RightWall(Night),
5777164,5777304,140,Remain Low,RightWall(Night),
5777304,5777627,323,Groom,PLF,RightWall(Night),
5777627,5777694,67,Remain Low,RightWall(Night),
5777694,5777700,6,Turn,RightWall(Night),
5777700,5777706,6,Turn,RightWall(Night),
5777706,5777712,6,Remain Low,RightWall(Night),
5777712,5777718,6,Turn,RightWall(Night),
5777718,5777913,195,Remain Low,RightWall(Night),
5777913,5777922,9,Stationary,RightWall(Night),
5777922,5778030,108,Remain Low,RightWall(Night),
5778030,5778042,12,Eat Zone2,RightWall(Night),
5778042,5778052,10,Come Down From Partially Reared,RightWall(Night),
5778052,5778219,167,Remain Low,RightWall(Night),
5778219,5778225,6,Turn,RightWall(Night),
5778225,5778231,6,Remain Low,RightWall(Night),
5778231,5778237,6,Turn,RightWall(Night),
5778237,5778357,120,Remain Low,RightWall(Night),
5778357,5778363,6,Rear up Partially,RightWall(Night),
5778363,5778369,6,Come Down From Partially Reared,RightWall(Night),
5778369,5778399,30,Remain Low,RightWall(Night),
5778399,5778408,9,Turn,RightWall(Night),
5778408,5778414,6,Turn,RightWall(Night),
5778414,5778420,6,Turn,RightWall(Night),
5778420,5778536,116,Remain Low,face-front/back,RightWall(Night),
5778605,5778963,358,Groom,PLF,RightWall(Night),
5778963,5779024,61,Remain Low,RightWall(Night),
5779024,5779030,6,Turn,RightWall(Night),
5779030,5779054,24,Remain Low,face-front/back,RightWall(Night),
5779054,5779060,6,Turn,RightWall(Night),
5779060,5779066,6,Remain Low,RightWall(Night),
5779066,5779072,6,Turn,RightWall(Night),
5779072,5779081,9,Remain Low,RightWall(Night),
5779081,5779091,10,Turn,RightWall(Night),
5779091,5779102,11,Come Down From Partially Reared,RightWall(Night),
5779102,5779174,72,Remain Low,RightWall(Night),
5779174,5779180,6,Turn,face-front/back,RightWall(Night),
5779180,5779186,6,Rear up Partially,RightWall(Night),
5779186,5779192,6,Come Down From Partially Reared,RightWall(Night),
5779192,5779204,12,Turn,face-front/back,RightWall(Night),
5779204,5779210,6,Rear up Partially,RightWall(Night),
5779210,5779222,12,Remain Partially Reared,RightWall(Night),
5779222,5779228,6,Come Down From Partially Reared,RightWall(Night),
5779228,5779234,6,Rear up Partially,RightWall(Night),
5779234,5779252,18,Remain Partially Reared,RightWall(Night),
5779252,5779262,10,Come Down From Partially Reared,RightWall(Night),
5779262,5779273,11,Turn,face-front/back,RightWall(Night),
5779273,5779279,6,Turn,RightWall(Night),
5779279,5779285,6,Remain Low,RightWall(Night),
5779285,5779291,6,Turn,face-front/back,RightWall(Night),
5779291,5779301,10,Turn,RightWall(Night),
5779301,5779312,11,Remain Low,RightWall(Night),
5779312,5779314,2,Turn,face-front/back,RightWall(Night),
