 Experiment number: ,,#202
 Experiment date: ,,November-12-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-12-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"171:59'16"""
Analysis Start@:,,"167:59'17"""
Dstance Traveled:,,    413.85(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
315386,315412,26,Unknown Behavior,,
315412,315424,12,Remain RearUp,Ceiling(Night),
315424,315432,8,Unknown Behavior,,
315432,315438,6,Remain RearUp,Ceiling(Night),
315438,315445,7,Unknown Behavior,,
315445,315451,6,Walk Left,RightWall(Night),
315451,315457,6,Remain RearUp,RightWall(Night),
315457,315469,12,Unknown Behavior,RightWall(Night),
315469,315475,6,Remain RearUp,Ceiling(Night),
315475,315487,12,Unknown Behavior,RightWall(Night),
315487,315493,6,Remain RearUp,Ceiling(Night),
315493,315505,12,Unknown Behavior,RightWall(Night),
315505,315511,6,Walk Right,RightWall(Night),
315511,315517,6,Unknown Behavior,Night,
315517,315523,6,Walk Right,RightWall(Night),
315523,315529,6,Unknown Behavior,Night,
315529,315535,6,Remain RearUp,Night,
315535,315541,6,Walk Right,Ceiling(Night),
315541,315547,6,Unknown Behavior,Night,
315547,315553,6,Walk Right,Night,
315553,315559,6,Walk Left,Night,
315559,315565,6,Remain RearUp,Ceiling(Night),
315565,315609,44,Unknown Behavior,,
315609,315629,20,Repetitive Jumping,LeftWall(Night),
315629,315636,7,Sniff,LeftWall(Night),
315636,315704,68,Unknown Behavior,,
315704,315722,18,Remain RearUp,RightWall(Night),
315722,315728,6,Unknown Behavior,Night,
315728,315746,18,Remain RearUp,Night,
315746,315758,12,Walk Right,Night,
315758,315830,72,Remain RearUp,RightWall(Night),
315830,315842,12,Stationary,RightWall(Night),
315842,315866,24,Remain Low,RightWall(Night),
315866,315936,70,No Data,,
315936,320939,5003,No Data,,
320939,321002,63,No Data,,
321002,321098,96,Remain Low,Floor(Night),
321098,321104,6,Turn,face-front/back,Floor(Night),
321104,321116,12,Remain Low,Floor(Night),
321116,321122,6,Turn,Floor(Night),
321122,321128,6,Remain Low,Floor(Night),
321128,321134,6,Walk Slowly,Floor(Night),
321134,321158,24,Remain Low,Floor(Night),
321158,321164,6,Walk Slowly,Floor(Night),
321164,321170,6,Turn,face-front/back,Floor(Night),
321170,321224,54,Remain Low,Floor(Night),
321224,321230,6,Turn,Floor(Night),
321230,321282,52,Remain Low,RightWall(Night),
321282,321293,11,Turn,face-front/back,RightWall(Night),
321293,321323,30,Remain Low,Floor(Night),
321323,321329,6,Rear Up,Floor(Night),
321329,321359,30,Sniff,RightWall(Night),
321359,321365,6,Remain RearUp,RightWall(Night),
321365,321371,6,Come Down,RightWall(Night),
321371,321389,18,Remain Low,RightWall(Night),
321389,321395,6,Turn,RightWall(Night),
321395,321404,9,Stretch Body,OnBedding(Night),
321404,321419,15,Walk Slowly,Floor(Night),
321419,321425,6,Remain Low,OnBedding(Night),
321425,321431,6,Walk Slowly,Floor(Night),
321431,321461,30,Remain Low,Floor(Night),
321461,321482,21,Unknown Behavior,Floor(Night),
321482,321492,10,Remain Low,Floor(Night),
321492,321503,11,Turn,Floor(Night),
321503,321509,6,Remain Low,Floor(Night),
321509,321519,10,Turn,Floor(Night),
321519,321536,17,Remain Low,Floor(Night),
321536,321542,6,Turn,face-front/back,Floor(Night),
321542,321548,6,Remain Low,Floor(Night),
321548,321554,6,Turn,face-front/back,Floor(Night),
321554,321560,6,Turn,Floor(Night),
321560,321566,6,Turn,Floor(Night),
321566,321572,6,Turn,face-front/back,Floor(Night),
321572,321578,6,Turn,Floor(Night),
321578,321641,63,Remain Low,Floor(Night),
321641,321650,9,Stationary,Floor(Night),
321650,321656,6,Remain Low,Floor(Night),
321656,321665,9,Rear up Partially,Floor(Night),
321665,321683,18,Remain Partially Reared,Floor(Night),
321683,321689,6,Rear up Full From Partial,Floor(Night),
321689,321731,42,Sniff,Floor(Night),
321731,321737,6,Stretch Body,Floor(Night),
321737,321761,24,Sniff,Floor(Night),
321761,321767,6,Come Down To Partially Reared,Floor(Night),
321767,321773,6,Remain Partially Reared,Floor(Night),
321773,321779,6,Come Down From Partially Reared,Floor(Night),
321779,321797,18,Remain Low,Floor(Night),
321797,321803,6,Turn,Floor(Night),
321803,321812,9,Turn,Floor(Night),
321812,321818,6,Turn,LeftWall(Night),
321818,321836,18,Unknown Behavior,Floor(Night),
321836,321842,6,Remain Low,Floor(Night),
321842,321848,6,Turn,face-front/back,Floor(Night),
321848,321872,24,Remain Low,Floor(Night),
321872,321878,6,Turn,Floor(Night),
321878,321884,6,Remain Low,Floor(Night),
321884,321902,18,Walk Slowly,Floor(Night),
321902,322007,105,Remain Low,RightWall(Night),
322007,322013,6,Turn,face-front/back,RightWall(Night),
322013,322049,36,Remain Low,Floor(Night),
322049,322055,6,Rear up Partially,Floor(Night),
322055,322061,6,Come Down From Partially Reared,Floor(Night),
322061,322067,6,Turn,Floor(Night),
322067,322073,6,Turn,Floor(Night),
322073,322085,12,Walk Left,Floor(Night),
322085,322091,6,Remain Low,Floor(Night),
322091,322109,18,Stretch Body,Floor(Night),
322109,322121,12,Remain Low,Floor(Night),
322121,322127,6,Rear up Partially,Floor(Night),
322127,322193,66,Sniff,Floor(Night),
322193,322211,18,"(null)(CDtoPR, CDfromPR)",Floor(Night),
322211,322223,12,Remain Low,Floor(Night),
322223,322244,21,Stretch Body,Floor(Night),
322244,322253,9,Remain Low,Floor(Night),
322253,322262,9,Turn,face-front/back,Floor(Night),
322262,322280,18,Remain Low,Floor(Night),
322280,322286,6,Turn,Floor(Night),
322286,322292,6,Turn,face-front/back,Floor(Night),
322292,322304,12,Remain Low,Floor(Night),
322304,322314,10,Turn,Floor(Night),
322314,322334,20,Walk Right,Floor(Night),
322334,322340,6,Walk Slowly,Floor(Night),
322340,322382,42,Remain Low,Floor(Night),
322382,322394,12,"(null)(RUtoPR, RUfromPR)",Floor(Night),
322394,322430,36,Sniff,Floor(Night),
322430,322442,12,"(null)(CDtoPR, CDfromPR)",RightWall(Night),
322442,322448,6,Turn,face-front/back,RightWall(Night),
322448,322478,30,Remain Low,RightWall(Night),
322478,322484,6,Turn,RightWall(Night),
322484,322544,60,Remain Low,RightWall(Night),
322544,322550,6,Turn,face-front/back,RightWall(Night),
322550,322631,81,Remain Low,RightWall(Night),
322631,322652,21,Stretch Body,Floor(Night),
322652,322658,6,Stationary,Floor(Night),
322658,322784,126,Remain Low,Floor(Night),
322784,322793,9,Stationary,Floor(Night),
322793,322811,18,Remain Low,Floor(Night),
322811,322820,9,Rear up Partially,Floor(Night),
322820,322847,27,Stretch Body,Floor(Night),
322847,322859,12,Remain Low,Floor(Night),
322859,322877,18,Stretch Body,Floor(Night),
322877,322889,12,Stationary,Floor(Night),
322889,322913,24,Stretch Body,Floor(Night),
322913,322931,18,Unknown Behavior,Floor(Night),
322931,322940,9,Stretch Body,Floor(Night),
322940,322952,12,Remain Low,Floor(Night),
322952,322976,24,Stretch Body,Floor(Night),
322976,323027,51,Remain Low,Floor(Night),
323027,323251,224,Unknown Behavior,,
323251,323587,336,Groom,B_L,RightWall(Night),
323587,324181,594,Groom,B_L<-PLF,Floor(Night),
324309,324890,581,Groom,PLF<-HdW,RightWall(Night),
324890,324903,13,Remain Low,RightWall(Night),
324903,324913,10,Rear up Partially,RightWall(Night),
324913,324936,23,Remain Partially Reared,RightWall(Night),
324936,324942,6,Come Down From Partially Reared,RightWall(Night),
324942,324948,6,Turn,RightWall(Night),
324948,324954,6,Turn,RightWall(Night),
324954,324960,6,Turn,RightWall(Night),
324960,325116,156,Remain Low,RightWall(Night),
325116,325122,6,Turn,RightWall(Night),
325122,325152,30,Remain Low,RightWall(Night),
325152,325173,21,Unknown Behavior,RightWall(Night),
325173,325179,6,Remain Low,RightWall(Night),
325179,325185,6,Turn,RightWall(Night),
325185,325191,6,Turn,RightWall(Night),
325191,325197,6,Walk Slowly,RightWall(Night),
325197,325245,48,Remain Low,Floor(Night),
325245,325251,6,Walk Slowly,Floor(Night),
325251,325287,36,Remain Low,Floor(Night),
325287,325296,9,Turn,face-front/back,Floor(Night),
325296,325338,42,Remain Low,Floor(Night),
325338,325344,6,Turn,Floor(Night),
325344,325353,9,Turn,face-front/back,Floor(Night),
325353,325413,60,Remain Low,Floor(Night),
325413,325419,6,Turn,face-front/back,Floor(Night),
325419,325425,6,Turn,Floor(Night),
325425,325467,42,Remain Low,Floor(Night),
325467,325479,12,Turn,face-front/back,Floor(Night),
325479,325497,18,Remain Low,Floor(Night),
325497,325503,6,Turn,Floor(Night),
325503,325509,6,Remain Low,Floor(Night),
325509,325515,6,Turn,face-front/back,Floor(Night),
325515,325695,180,Remain Low,Floor(Night),
325695,325707,12,"(null)(RUtoPR, RUfromPR)",Floor(Night),
325707,325755,48,Sniff,Floor(Night),
325755,325761,6,Come Down,Floor(Night),
325761,325767,6,Remain Low,Floor(Night),
325767,325773,6,Turn,Floor(Night),
325773,325803,30,Remain Low,Floor(Night),
325803,325845,42,Stretch Body,Floor(Night),
325845,325851,6,Walk Slowly,Floor(Night),
325851,325883,32,Stretch Body,RightWall(Night),
325883,325939,56,Remain Low,RightWall(Night),
325939,326115,176,Pause,RightWall(Night),
326115,326385,270,Remain Low,,
326385,326391,6,Turn,RightWall(Night),
326391,326505,114,Remain Low,Floor(Night),
326505,326517,12,Rear up Partially,RightWall(Night),
326517,326547,30,Remain Partially Reared,RightWall(Night),
326547,326553,6,Come Down From Partially Reared,RightWall(Night),
326553,326562,9,Stretch Body,RightWall(Night),
326562,326581,19,Remain Low,RightWall(Night),
326581,326892,311,Groom,PLF,RightWall(Night),
326892,326903,11,Turn,RightWall(Night),
326903,326909,6,Turn,RightWall(Night),
326909,326915,6,Remain Low,RightWall(Night),
326915,326925,10,Turn,RightWall(Night),
326925,326972,47,Remain Low,Floor(Night),
326972,326978,6,Turn,Floor(Night),
326978,326984,6,Turn,Floor(Night),
326984,326990,6,Turn,face-front/back,Floor(Night),
326990,327056,66,Remain Low,Floor(Night),
327056,327062,6,Turn,Floor(Night),
327062,327140,78,Remain Low,Floor(Night),
327140,327164,24,Stretch Body,Floor(Night),
327164,327182,18,Unknown Behavior,Floor(Night),
327182,327200,18,Remain Low,Floor(Night),
327200,327206,6,Turn,face-front/back,Floor(Night),
327206,327212,6,Remain Low,Floor(Night),
327212,327218,6,Turn,Floor(Night),
327218,327260,42,Remain Low,Floor(Night),
327260,327266,6,Turn,face-front/back,Floor(Night),
327266,327320,54,Remain Low,Floor(Night),
327320,327326,6,Turn,Floor(Night),
327326,327356,30,Remain Low,Floor(Night),
327356,327443,87,Stretch Body,RightWall(Night),
327443,327488,45,Remain Low,RightWall(Night),
327488,327530,42,Stretch Body,RightWall(Night),
327530,327536,6,Stationary,RightWall(Night),
327536,327572,36,Remain Low,RightWall(Night),
327572,327578,6,Stretch Body,RightWall(Night),
327578,327680,102,Pause,RightWall(Night),
327680,327689,9,Stretch Body,RightWall(Night),
327689,327738,49,Remain Low,RightWall(Night),
327738,328045,307,Groom,PLF,RightWall(Night),
328045,328112,67,Remain Low,RightWall(Night),
328112,328118,6,Turn,RightWall(Night),
328118,328124,6,Turn,RightWall(Night),
328124,328166,42,Remain Low,RightWall(Night),
328166,328178,12,Turn,RightWall(Night),
328178,328184,6,Remain Low,RightWall(Night),
328184,328190,6,Turn,RightWall(Night),
328190,328256,66,Remain Low,RightWall(Night),
328256,328271,15,Eat Zone2,RightWall(Night),
328271,328277,6,Come Down From Partially Reared,RightWall(Night),
328277,328283,6,Turn,RightWall(Night),
328283,328289,6,Turn,face-front/back,RightWall(Night),
328289,328413,124,Remain Low,Floor(Night),
328413,328906,493,Groom,PLR,Floor(Night),
328906,329057,151,Remain Low,RightWall(Night),
329057,329063,6,Turn,RightWall(Night),
329063,329108,45,Remain Low,RightWall(Night),
329108,329114,6,Turn,face-front/back,RightWall(Night),
329114,329450,336,Remain Low,RightWall(Night),
329450,329456,6,Turn,RightWall(Night),
329456,329492,36,Remain Low,RightWall(Night),
329492,329501,9,Turn,face-front/back,RightWall(Night),
329501,330035,534,Remain Low,Floor(Night),
330035,330041,6,Turn,Floor(Night),
330041,330047,6,Turn,face-front/back,Floor(Night),
330047,330053,6,Remain Low,Floor(Night),
330053,330059,6,Turn,face-front/back,Floor(Night),
330059,330071,12,Remain Low,Floor(Night),
330071,330092,21,Turn,Floor(Night),
330092,330098,6,Remain Low,Floor(Night),
330098,330104,6,Turn,Floor(Night),
330104,330110,6,Turn,Floor(Night),
330110,330257,147,Remain Low,Floor(Night),
330257,330263,6,Turn,face-front/back,Floor(Night),
330263,330269,6,Turn,Floor(Night),
330269,330374,105,Remain Low,Floor(Night),
330374,330380,6,Turn,face-front/back,Floor(Night),
330380,330549,169,Remain Low,Floor(Night),
330660,331245,585,Groom,PLR,Floor(Night),
331245,331636,391,Remain Low,Floor(Night),
331636,331642,6,Turn,face-front/back,Floor(Night),
331642,331648,6,Turn,Floor(Night),
331648,331654,6,Turn,face-front/back,Floor(Night),
331654,331660,6,Turn,Floor(Night),
331660,331666,6,Turn,face-front/back,Floor(Night),
331666,331672,6,Remain Low,Floor(Night),
331672,331678,6,Turn,RightWall(Night),
331678,331792,114,Remain Low,RightWall(Night),
331792,331798,6,Turn,face-front/back,RightWall(Night),
331798,331804,6,Turn,RightWall(Night),
331804,331820,16,Remain Low,RightWall(Night),
331820,331831,11,Turn,RightWall(Night),
331831,331837,6,Turn,RightWall(Night),
331837,332222,385,Groom,PLF,RightWall(Night),
332222,332247,25,Remain Low,face-front/back,RightWall(Night),
332247,332253,6,Turn,RightWall(Night),
332253,332276,23,Remain Low,RightWall(Night),
332276,332410,134,Pause,RightWall(Night),
332410,332439,29,Remain Low,RightWall(Night),
332439,332445,6,Turn,RightWall(Night),
332445,332451,6,Turn,RightWall(Night),
332451,332550,99,Remain Low,RightWall(Night),
332550,333060,510,Groom,PLR<-HdW,RightWall(Night),
333060,333061,1,Remain Low,RightWall(Night),
333061,333168,107,Pause,RightWall(Night),
333168,333277,109,Remain Low,RightWall(Night),
333277,333283,6,Turn,RightWall(Night),
333283,333307,24,Remain Low,RightWall(Night),
333307,333328,21,Unknown Behavior,RightWall(Night),
333328,333376,48,Remain Low,Floor(Night),
333376,333391,15,Walk Slowly,Floor(Night),
333391,333499,108,Remain Low,Floor(Night),
333499,333522,23,Unknown Behavior,Floor(Night),
333522,333909,387,Groom,PLF,LeftWall(Night),
333909,333964,55,Remain Low,LeftWall(Night),
333964,333970,6,Turn,LeftWall(Night),
333970,334054,84,Remain Low,LeftWall(Night),
334054,334060,6,Rear up Partially,LeftWall(Night),
334060,334066,6,Remain Partially Reared,LeftWall(Night),
334066,334072,6,Come Down From Partially Reared,LeftWall(Night),
334072,334096,24,Remain Low,LeftWall(Night),
334096,334102,6,Rear up Partially,LeftWall(Night),
334102,334156,54,Remain Partially Reared,LeftWall(Night),
334156,334213,57,"(null)(RUfromPR, RearUp, RemainRU)",LeftWall(Night),
334213,334225,12,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
334225,334279,54,Remain Low,LeftWall(Night),
334279,334285,6,Turn,face-front/back,LeftWall(Night),
334285,334291,6,Rear up Partially,LeftWall(Night),
334291,334297,6,Come Down From Partially Reared,LeftWall(Night),
334297,334339,42,Remain Low,LeftWall(Night),
334339,334348,9,Walk Slowly,LeftWall(Night),
334348,334378,30,Remain Low,Floor(Night),
334378,334384,6,Walk Slowly,Floor(Night),
334384,334396,12,Remain Low,Floor(Night),
334396,334402,6,Rear up Partially,Floor(Night),
334402,334408,6,Come Down From Partially Reared,Floor(Night),
334408,334569,161,Remain Low,Floor(Night),
334569,334876,307,Groom,PLF<-HdW,Floor(Night),
334876,334883,7,Turn,Floor(Night),
334883,334889,6,Turn,Floor(Night),
334889,334895,6,Remain Low,Floor(Night),
334895,334904,9,Turn,Floor(Night),
334904,334907,3,Remain Low,Floor(Night),
334907,335038,131,Pause,Floor(Night),
335038,335072,34,Remain Low,Floor(Night),
335072,335078,6,Turn,Floor(Night),
335078,335096,18,Remain Low,Floor(Night),
335096,335102,6,Turn,Floor(Night),
335102,335205,103,Remain Low,Floor(Night),
335205,335344,139,Pause,Night,
335344,335581,237,Remain Low,,
335581,335707,126,Pause,,
335707,335708,1,Remain Low,,
335708,335714,6,Turn,LeftWall(Night),
335714,335720,6,Remain Low,LeftWall(Night),
335720,335744,24,Stretch Body,LeftWall(Night),
335744,335750,6,Stationary,LeftWall(Night),
335750,335762,12,Stretch Body,LeftWall(Night),
335762,335768,6,Remain Low,LeftWall(Night),
335768,335774,6,Stretch Body,LeftWall(Night),
335774,335786,12,Remain Low,LeftWall(Night),
335786,335801,15,Stretch Body,LeftWall(Night),
335801,335810,9,Turn,face-front/back,Floor(Night),
335810,335834,24,Remain Low,Floor(Night),
335834,335840,6,Turn,Floor(Night),
335840,335846,6,Turn,face-front/back,Floor(Night),
335846,335984,138,Remain Low,Floor(Night),
335984,335990,6,Turn,Floor(Night),
335990,335996,6,Turn,face-front/back,Floor(Night),
335996,336014,18,Remain Low,Floor(Night),
336014,336020,6,Turn,face-front/back,Floor(Night),
336020,336026,6,Turn,Floor(Night),
336026,336107,81,Remain Low,Floor(Night),
336107,336119,12,Stationary,Floor(Night),
336119,336146,27,Remain Low,Floor(Night),
336146,336152,6,Walk Slowly,Floor(Night),
336152,336411,259,Remain Low,Floor(Night),
336411,336770,359,Groom,PLF<-HdW,Floor(Night),
336770,336873,103,Remain Low,Floor(Night),
336873,336879,6,Walk Slowly,Floor(Night),
336879,337038,159,Remain Low,RightWall(Night),
337038,337044,6,Turn,face-front/back,RightWall(Night),
337044,337068,24,Remain Low,RightWall(Night),
337068,337074,6,Turn,RightWall(Night),
337074,337083,9,Turn,face-front/back,RightWall(Night),
337083,337185,102,Remain Low,RightWall(Night),
337185,337191,6,Turn,RightWall(Night),
337191,337335,144,Remain Low,RightWall(Night),
337335,337353,18,Unknown Behavior,RightWall(Night),
337353,337359,6,Remain Low,RightWall(Night),
337359,337368,9,Rear up Partially,RightWall(Night),
337368,337398,30,Remain Partially Reared,RightWall(Night),
337398,337404,6,Rear up Full From Partial,RightWall(Night),
337404,337434,30,Sniff,RightWall(Night),
337434,337440,6,Come Down To Partially Reared,RightWall(Night),
337440,337446,6,Remain Partially Reared,RightWall(Night),
337446,337452,6,Come Down From Partially Reared,RightWall(Night),
337452,337488,36,Remain Low,RightWall(Night),
337488,337494,6,Rear up Partially,RightWall(Night),
337494,337500,6,Come Down From Partially Reared,RightWall(Night),
337500,337536,36,Remain Low,RightWall(Night),
337536,337542,6,Turn,face-front/back,RightWall(Night),
337542,337698,156,Remain Low,RightWall(Night),
337698,337704,6,Turn,RightWall(Night),
337704,337710,6,Remain Low,RightWall(Night),
337710,337716,6,Turn,face-front/back,RightWall(Night),
337716,337722,6,Turn,RightWall(Night),
337722,337734,12,Remain Low,RightWall(Night),
337734,337740,6,Turn,face-front/back,RightWall(Night),
337740,337746,6,Turn,RightWall(Night),
337746,337821,75,Remain Low,Floor(Night),
337821,337827,6,Turn,Floor(Night),
337827,337983,156,Remain Low,Floor(Night),
337983,337989,6,Turn,Floor(Night),
337989,337995,6,Turn,Floor(Night),
337995,338337,342,Remain Low,Floor(Night),
338337,338343,6,Rear up Partially,Floor(Night),
338343,338349,6,Come Down From Partially Reared,Floor(Night),
338349,338433,84,Remain Low,Floor(Night),
338433,338442,9,Turn,face-front/back,Floor(Night),
338442,338600,158,Remain Low,Floor(Night),
338674,339092,418,Groom,HdW,Floor(Night),
339092,339201,109,Remain Low,Floor(Night),
339201,339207,6,Stretch Body,Floor(Night),
339207,339213,6,Remain Low,face-front/back,Floor(Night),
339213,339224,11,Stretch Body,Floor(Night),
339224,343779,4555,Sleep,Floor(Night),
343779,343856,77,Twitch,Floor(Night),
343856,345621,1765,Sleep,Floor(Night),
345621,345632,11,Twitch,Floor(Night),
345632,345698,66,Sleep,Floor(Night),
345698,345712,14,Twitch,Floor(Night),
345712,354636,8924,Sleep,Floor(Night),
354636,354660,24,Twitch,,
354660,359366,4706,Sleep,Floor(Night),
359366,359383,17,Twitch,,
359383,365064,5681,Sleep,Floor(Night),
365064,365118,54,Twitch,Night,
365118,366424,1306,Sleep,Floor(Night),
366424,366467,43,Twitch,Floor(Night),
366467,369429,2962,Sleep,Floor(Night),
369429,369604,175,Twitch,Floor(Night),
369604,370740,1136,Sleep,Floor(Night),
370740,370913,173,Twitch,Floor(Night),
370913,371645,732,Sleep,Floor(Night),
371645,371669,24,Twitch,Floor(Night),
371669,378038,6369,Sleep,Floor(Night),
378038,378135,97,Twitch,Floor(Night),
378135,378182,47,Sleep,Floor(Night),
378182,378196,14,Twitch,,
378196,379874,1678,Sleep,Floor(Night),
379874,380089,215,Twitch,Floor(Night),
380089,380798,709,Sleep,Floor(Night),
380798,380857,59,Twitch,Floor(Night),
380857,380921,64,Sleep,Floor(Night),
380921,380989,68,Twitch,Floor(Night),
380989,381117,128,Sleep,Floor(Night),
